Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.017739852,0,0,0,0
0.022739852,-0.0220184326171875,-0.00311553478240967,0.0165802240371704,0.0277384527510241
0.027739852,-0.0359230041503906,-0.00192457437515259,0.00127819180488586,0.0359972219484303
0.032739852,-0.038599967956543,-0.00267201662063599,0.0152587890625,0.0415924012617806
0.037739852,-0.0347652435302734,-0.0056995153427124,0.0109923183917999,0.0369044400646824
0.042739852,-0.0353260040283203,-0.00644826889038086,0.00450584292411804,0.0361912883543593
0.047739852,-0.024169921875,-0.0112887620925903,-0.0194348096847534,0.0330050465915334
0.052739852,0.00570487976074219,-0.00965619087219238,-0.0303990244865417,0.0324019808804663
0.057739852,0.0127296447753906,-0.0022735595703125,-0.0224415957927704,0.0259005434489989
0.062739852,0.0180730819702148,-0.0113844871520996,-0.00796979665756226,0.022798256476786
0.067739852,0.0401687622070313,-0.0164253711700439,-0.00047728419303894,0.0433998856625183
0.072739852,0.0587987899780273,-0.00729113817214966,-0.00017818808555603,0.0592493894459629
0.077739852,0.0803861618041992,-0.00830060243606567,-0.00491833686828613,0.0809631091791963
0.082739852,0.0964078903198242,-0.00360041856765747,-0.00804737210273743,0.0968101468211959
0.087739852,0.115242958068848,-0.0127617716789246,-0.0229294300079346,0.118192897254158
0.092739852,0.114853858947754,-0.00554370880126953,-0.0235884189605713,0.117382090335465
0.097739852,0.12275218963623,0.00176239013671875,-0.0219891965389252,0.124718606646765
0.102739852,0.138716697692871,-0.00761806964874268,-0.0242253243923187,0.141022067584834
0.107739852,0.124190330505371,-0.00697684288024902,-0.00901022553443909,0.124712063136613
0.112739852,0.143831253051758,-0.0160719752311707,-0.0309537351131439,0.147999565741677
0.117739852,0.132500648498535,-0.0153062343597412,-0.0307153165340424,0.136872690236563
0.122739852,0.11280345916748,-0.00146239995956421,-0.0231090784072876,0.115155497127255
0.127739852,0.0862512588500977,0.00862729549407959,-0.0237147808074951,0.089867128080941
0.132739852,0.073512077331543,0.00797861814498901,-0.00782495737075806,0.0743566662711319
0.137739852,0.0595550537109375,0.00885576009750366,-0.0173873007297516,0.0626701454927624
0.142739852,0.0471830368041992,0.00475353002548218,-0.0205695927143097,0.0516908420728678
0.147739852,0.0465097427368164,0.0162584185600281,-0.0116917788982391,0.0506378320756648
0.152739852,0.0339269638061523,0.0109266638755798,-0.0120300054550171,0.0376185045928412
0.157739852,0.0202178955078125,0.00476640462875366,0.00803351402282715,0.0222714898335246
0.162739852,0.0195798873901367,0.0113404393196106,0.0224894881248474,0.0319022668519003
0.167739852,0.00921821594238281,0.0170719027519226,0.00425520539283752,0.0198628331732091
0.172739852,0.0214061737060547,0.0201590061187744,0.00870534777641296,0.0306658259360297
0.177739852,0.016815185546875,0.00866425037384033,0.01932093501091,0.027039198013481
0.182739852,0.0349769592285156,-0.00236260890960693,0.0180201232433319,0.039416930872886
0.187739852,0.0471782684326172,-0.0070568323135376,0.0235820114612579,0.0532137121347531
0.192739852,0.0515546798706055,-0.0177001953125,0.0214763879776001,0.0585868344530208
0.197739852,0.0467958450317383,0.0119983553886414,0.0110063254833221,0.0495474605293897
0.202739852,0.0503044128417969,0.00112062692642212,0.00054594874382019,0.050319855088196
0.207739852,0.0521059036254883,-0.0130007863044739,0.00633659958839417,0.0540758553469745
0.212739852,0.0596303939819336,-0.0156691670417786,0.019720196723938,0.0647316988889879
0.217739852,0.0606985092163086,-0.00682491064071655,0.0123663246631622,0.0623202568352442
0.222739852,0.0554647445678711,0.00964415073394775,0.0206677317619324,0.0599708484977616
0.227739852,0.062617301940918,-0.00240933895111084,0.0171089768409729,0.0649572821559398
0.232739852,0.0573005676269531,-0.00364995002746582,0.0310796797275543,0.0652887714506972
0.237739852,0.0551824569702148,-0.00651472806930542,0.0296342074871063,0.0629740541213243
0.242739852,0.0397729873657227,0.0125288367271423,0.0604674518108368,0.0734518549951272
0.247739852,0.0246658325195313,0.0152990818023682,0.0715002119541168,0.0771669975271861
0.252739852,0.0233488082885742,0.00792056322097778,0.0623705387115479,0.0670670281837714
0.257739852,0.0185747146606445,0.0164076685905457,0.0838584005832672,0.0874440561827118
0.262739852,0.000736236572265625,0.0277694463729858,0.0960986614227295,0.100033179112697
0.267739852,-0.00973415374755859,0.0336238145828247,0.0989281386137009,0.104938511833611
