Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.015080112,0,0,0,0
0.020080112,-0.0135612487792969,-0.00118780136108398,0.0170356631278992,0.0218066998588653
0.025080112,-0.0514364242553711,0.00184142589569092,0.0298085510730743,0.0594781161990184
0.030080112,-0.0955705642700195,0.0125542879104614,0.0514296591281891,0.109253616589431
0.035080112,-0.121016502380371,0.0218205451965332,0.0504723787307739,0.132923252502318
0.040080112,-0.141812324523926,0.0321803092956543,0.0689598619937897,0.160940269228822
0.045080112,-0.174659729003906,0.0248596668243408,0.0585626065731049,0.185885994251776
0.050080112,-0.176260948181152,0.0243115425109863,0.0649210512638092,0.189403579296117
0.055080112,-0.180652618408203,0.031906008720398,0.0661306977272034,0.195004182293849
0.060080112,-0.174993515014648,0.0267138481140137,0.0752883851528168,0.19236605968091
0.065080112,-0.142281532287598,0.0516949892044067,0.0696766376495361,0.166647052698496
0.070080112,-0.0983314514160156,0.0219181776046753,0.0859842896461487,0.132449155954438
0.075080112,-0.052886962890625,0.0085148811340332,0.0593637228012085,0.079959900133378
0.080080112,-0.0111303329467773,0.00176167488098145,0.0393056571483612,0.0408891488509717
0.085080112,0.0364875793457031,-0.0109384059906006,0.0173123776912689,0.0418414936809064
0.090080112,0.0658464431762695,-0.0131708383560181,-0.0270702242851257,0.072401810093485
0.095080112,0.0782394409179688,-0.0135411024093628,-0.044180303812027,0.0908662248282616
0.100080112,0.0589075088500977,-0.0101839303970337,-0.0914554595947266,0.109260734607354
0.105080112,0.0157146453857422,-0.0110512971878052,-0.142739504575729,0.144026551078811
0.110080112,-0.0647459030151367,-0.000945925712585449,-0.168846160173416,0.180836811899586
0.115080112,-0.16844367980957,0.012505054473877,-0.204369425773621,0.265134893679091
0.120080112,-0.273808479309082,0.0299957990646362,-0.196537852287292,0.338375469980877
0.125080112,-0.348639488220215,0.0348277091979981,-0.202980637550354,0.404924192034487
0.130080112,-0.398920059204102,0.0540314912796021,-0.194311082363129,0.447004935559365
0.135080112,-0.468481063842773,0.0547760725021362,-0.176512598991394,0.503618529147521
0.140080112,-0.494211196899414,0.0600874423980713,-0.151020288467407,0.520252184429313
0.145080112,-0.483309745788574,0.0562090873718262,-0.12224555015564,0.501688894047142
0.150080112,-0.454858779907227,0.0603636503219605,-0.0879572033882141,0.467200973422315
0.155080112,-0.373397827148438,0.0578857660293579,-0.0629652738571167,0.383068303230484
0.160080112,-0.293359756469727,0.0476884841918945,-0.028878390789032,0.298610280625202
0.165080112,-0.213119506835938,0.0309889316558838,-0.00200951099395752,0.215370091269891
0.170080112,-0.112031936645508,0.0109889507293701,0.0195372104644775,0.114252415551746
0.175080112,-0.00786876678466797,0.00201821327209473,0.0423504710197449,0.04312253553674
0.180080112,0.0822162628173828,-0.000877261161804199,0.0492520928382874,0.095843894473014
0.185080112,0.165148735046387,-0.00477373600006104,0.0701043009757996,0.179475642520442
0.190080112,0.223531723022461,-0.0166969299316406,0.061040997505188,0.232317072215885
0.195080112,0.257593154907227,-0.0212514400482178,0.0578760802745819,0.264868831362113
0.200080112,0.283073425292969,-0.0374283790588379,0.0483770370483398,0.289606259220415
0.205080112,0.294177055358887,-0.0348669290542603,0.045144259929657,0.299656214428963
0.210080112,0.312398910522461,-0.0370302200317383,0.0440587103366852,0.317656239428335
0.215080112,0.288285255432129,-0.038377046585083,0.0207908153533936,0.291570650455804
0.220080112,0.240913391113281,-0.0251133441925049,0.0260639190673828,0.243617055953361
0.225080112,0.182287216186523,-0.0218119621276855,0.0247266292572022,0.185245234949013
0.230080112,0.127374649047852,-0.0144176483154297,0.0107346773147583,0.12863670976849
0.235080112,0.0775051116943359,-0.00469017028808594,0.00995391607284546,0.0782823126974924
0.240080112,0.00876426696777344,0.00810658931732178,-0.0108718872070313,0.0161470460854154
0.245080112,-0.0241022109985352,0.00641405582427979,0.0132068395614624,0.0282219293872176
0.250080112,-0.0846223831176758,0.018572211265564,0.00963681936264038,0.0871707694312469
0.255080112,-0.131973266601563,0.0188193321228027,0.00661289691925049,0.133472247170339
0.260080112,-0.169305801391602,0.0148603916168213,0.0102075934410095,0.17026297479991
0.265080112,-0.191058158874512,0.0241724252700806,-0.00410771369934082,0.192625023109127
0.270080112,-0.199969291687012,0.0298699140548706,0.00535145401954651,0.202258664693441
0.275080112,-0.211905479431152,0.0265194177627563,0.00611129403114319,0.213645874395358
0.280080112,-0.214340209960938,0.0308388471603394,0.0168649256229401,0.21720309808229
0.285080112,-0.214579582214355,0.0217181444168091,0.0279361605644226,0.217477594173004
0.290080112,-0.202022552490234,0.0314195156097412,0.0265524089336395,0.206168203406829
0.295080112,-0.187050819396973,0.0370826721191406,0.0440517365932465,0.195713282905007
