Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.012425177,0.0501852035522461,0.0105749368667603,-0.0456607341766357,0.068667944419982
0.017425177,0.101816177368164,0.0272332429885864,-0.0756219029426575,0.129718370719839
0.022425177,0.143054008483887,0.0368086695671082,-0.12566813826561,0.193937640683166
0.027425177,0.190234184265137,0.04033362865448,-0.172012776136398,0.259623268636712
0.032425177,0.217043876647949,0.0409420728683472,-0.227183878421783,0.316854560225809
0.037425177,0.219552993774414,0.0443857908248901,-0.259885519742966,0.343094883194912
0.042425177,0.209392547607422,0.037036657333374,-0.264264941215515,0.339194504872346
0.047425177,0.179061889648438,0.0264918804168701,-0.26491916179657,0.320853770960368
0.052425177,0.137515068054199,0.00625962018966675,-0.23911726474762,0.275910570814627
0.057425177,0.0857515335083008,-0.0191199779510498,-0.206807374954224,0.224695770746427
0.062425177,0.0247001647949219,-0.0494651198387146,-0.180276662111282,0.188564501228466
0.067425177,-0.0403985977172852,-0.0796388387680054,-0.140757381916046,0.166694426726568
0.072425177,-0.0983505249023438,-0.124472141265869,-0.12583801150322,0.202487888129047
0.077425177,-0.120125770568848,-0.155219376087189,-0.101868450641632,0.221134431294139
0.082425177,-0.132603645324707,-0.179007232189178,-0.0666817426681519,0.232537675946701
0.087425177,-0.135299682617188,-0.202063024044037,-0.0316827744245529,0.245233089115987
0.092425177,-0.124910354614258,-0.211290299892426,0.0115668773651123,0.245723381407774
0.097425177,-0.114243507385254,-0.233363449573517,0.0339675396680832,0.262037921545029
0.102425177,-0.040003776550293,-0.239405810832977,0.0667572766542435,0.251737916065841
0.107425177,0.0422286987304688,-0.229888558387756,0.0869346261024475,0.249378510480839
0.112425177,0.114789009094238,-0.205971240997314,0.102536976337433,0.257127400802081
0.117425177,0.191283226013184,-0.210186421871185,0.113852262496948,0.306153461794402
0.122425177,0.251193046569824,-0.207222282886505,0.116599529981613,0.345882164272253
0.127425177,0.311968803405762,-0.202232778072357,0.143768131732941,0.398612476632714
0.132425177,0.338627815246582,-0.206199109554291,0.145703941583633,0.42239378384709
0.137425177,0.343846321105957,-0.197318971157074,0.161174058914185,0.427951102561333
0.142425177,0.327715873718262,-0.181684553623199,0.157899647951126,0.406619317956334
0.147425177,0.301834106445313,-0.165272533893585,0.160754859447479,0.37981701266429
0.152425177,0.232951164245605,-0.158545255661011,0.155149221420288,0.321673940385789
0.157425177,0.160486221313477,-0.140695571899414,0.136903554201126,0.253561933926372
0.162425177,0.0768203735351563,-0.11793839931488,0.123361200094223,0.187159882217648
0.167425177,-0.0216646194458008,-0.100119173526764,0.129253089427948,0.164922908566647
0.172425177,-0.115713119506836,-0.0796151757240295,0.125475823879242,0.188340873444258
0.177425177,-0.199491500854492,-0.0544587373733521,0.124078959226608,0.241160115094175
0.182425177,-0.288288116455078,-0.037053644657135,0.133982986211777,0.320053825575979
0.187425177,-0.335626602172852,-0.00984978675842285,0.116742372512817,0.355487012315783
0.192425177,-0.390517234802246,-0.00250548124313355,0.145751148462296,0.416837360839849
0.197425177,-0.40516471862793,0.00676083564758301,0.151984959840775,0.43278584327275
0.202425177,-0.403240203857422,0.0187478065490723,0.158475250005722,0.433668706643392
0.207425177,-0.389139175415039,0.0122994184494019,0.18461287021637,0.430885698749003
0.212425177,-0.35370922088623,0.0192344188690186,0.18875190615654,0.401381935177582
0.217425177,-0.304859161376953,-0.000872135162353516,0.211450934410095,0.371013970839513
0.222425177,-0.242838859558105,-0.00165599584579468,0.226965457201004,0.33239550658242
0.227425177,-0.166233062744141,-0.0109491944313049,0.237075418233871,0.289755189666651
0.232425177,-0.075352668762207,-0.0108932852745056,0.238850206136704,0.250691262961445
0.237425177,0.0237293243408203,-0.0132555961608887,0.240344852209091,0.241876910114757
0.242425177,0.10612964630127,-0.0131652355194092,0.236461341381073,0.259520309837304
0.247425177,0.179420471191406,-0.0234406590461731,0.245438158512115,0.30492795810303
0.252425177,0.230853080749512,-0.0189576148986816,0.234940707683563,0.329923736916641
0.257425177,0.236641883850098,-0.0158287286758423,0.215324282646179,0.320334944301599
0.262425177,0.219097137451172,-0.00710374116897583,0.205949783325195,0.300781202919312
0.267425177,0.193765640258789,-0.00170373916625977,0.184806644916534,0.26777139891585
0.272425177,0.187165260314941,-0.0115787982940674,0.181998759508133,0.261320591804767
0.277425177,0.166897773742676,-0.00390332937240601,0.16442734003067,0.23432126026038
0.282425177,0.132166862487793,-0.000794947147369385,0.128154695034027,0.184098716291284
0.287425177,0.091975212097168,-0.0037158727645874,0.0922350585460663,0.130309452365198
0.292425177,0.0605440139770508,0.00318586826324463,0.0661593675613403,0.0897373350460142
0.297425177,0.0261392593383789,-0.000815093517303467,0.0530264675617218,0.0591247115703351
0.302425177,-0.0129680633544922,-0.00358313322067261,0.0478441417217255,0.049699812956708
0.307425177,-0.0487051010131836,-0.00913786888122559,0.0314037799835205,0.0586675797152759
0.312425177,-0.0600643157958984,-0.00999343395233154,-0.000234752893447876,0.0608904414757358
0.317425177,-0.0542640686035156,-0.0162699222564697,-0.0268062949180603,0.0626727768562447
0.322425177,-0.0458040237426758,-0.00385516881942749,-0.055063009262085,0.0717273023795148
0.327425177,-0.0433111190795898,-0.0226891040802002,-0.0780573189258575,0.0921064249538631
0.332425177,-0.0410995483398438,-0.0112413763999939,-0.0928392708301544,0.102150240456791
